,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13
167,0.323244397,-1.935484788,0.617875249,2.119674804,-1.272563208,0.495756307,-0.287707529,-1.489728234,-1.373387838,0.284242021,-0.402991041,-1.208105801,NA
168,0.456597876,-0.558942497,0.216713035,2.05238608,-0.961631424,0.393236889,-0.018342446,-1.46160621,-1.441583276,0.166730767,-0.646917677,-1.183940339,NA
169,0.456597876,0.381294885,0.216713035,2.038187137,-1.104477437,0.279955199,0.141945191,-1.215829806,-1.247589283,0.185152419,-0.516105402,-1.102680977,NA
170,0.362290503,0.414239646,0.16022559,1.959284677,-1.112230185,0.788304224,-0.372591284,-0.142344417,-1.280003596,0.288014247,-0.24695504,-1.13374683,NA
171,0.820347327,0.685449727,-0.053616065,2.000212533,-1.209767501,0.817854788,-0.957180558,-0.009863938,-0.729756373,0.144463966,-1.306381641,-1.125743029,NA
172,0.796061665,-0.151231547,0.547823726,2.002245881,-0.824605946,0.86800798,-1.178579866,0.315200359,-0.370611584,-0.048430852,-1.496109206,-1.122803515,NA
173,0.796061665,0.889914217,0.28967084,1.989706526,-0.611509673,0.615840905,-1.156953278,0.698908096,-1.097960272,-0.498936985,-1.571831769,-1.121608181,NA
174,1.127754026,0.668343504,-0.154491114,1.728554752,-0.706244431,-0.081714169,-0.774824786,-0.283511543,-1.540096985,-1.216082334,-1.65226247,-1.054086002,NA
175,0.487251227,0.985641238,-0.107420741,1.807543187,-0.799786543,-0.084199017,0.071963912,-0.830720691,-1.710239077,-0.553940436,-1.306381641,-1.037452937,NA
176,0.521065589,0.76510331,0.090651759,1.834824526,-0.55851554,0.098784862,0.229298226,-1.192261099,-1.578477089,-0.063308711,-1.239562079,-1.077671881,NA
177,0.592029449,0.854314732,0.227189465,1.799547668,-0.2657896,0.007111395,0.095412992,-1.409981803,-1.432550514,0.143311643,-1.361441754,-1.143276225,NA
178,0.80781345,0.532265943,0.118410964,1.930669982,-0.283898446,-0.03344386,0.158472682,-1.466608964,-1.178945094,0.263764415,-1.304889242,-1.157592256,NA
179,0.796308071,0.455122515,0.139011174,1.960733611,-0.029205102,-0.326908828,0.182733776,-1.396546105,-1.240131401,0.218792478,-1.1460041,-1.178652501,NA
180,0.864284467,0.237432275,0.103827047,2.040769816,-0.737931528,-0.429570464,0.273571106,-1.13289917,-0.920722699,0.232686023,-0.942443912,-1.206441218,NA
181,0.94051557,0.20097236,0.160590127,2.106427017,-1.0688807,-0.366972366,0.684216211,-0.867475667,-0.830240763,0.460687293,-0.563810886,-1.191204027,NA
182,0.424154081,0.802838709,0.170528465,2.170842411,-1.652812128,-0.013167645,0.557088573,-0.38336596,-1.06070299,0.173213012,-0.031103393,-1.218613634,NA
183,0.271298775,0.880670578,0.604770867,2.037742569,-1.647285407,0.19627229,0.206504521,-0.568257175,-1.069587961,-0.024241185,0.456176758,-1.111879582,NA
184,0.229626979,1.822642442,0.645362162,1.996752772,-0.58932261,0.202513605,0.044375391,-0.750223513,-1.290684586,-0.164447463,-0.518684651,-1.135981006,NA
185,0.261161393,1.581921359,0.677011149,1.912879887,-0.41963653,0.314770015,0.118189647,-0.923723298,-1.178999473,-0.182236911,-0.657906487,-1.108491707,NA
186,0.485650418,0.737875953,1.029036683,1.8457732,0.054329478,0.257892261,0.143238576,-1.116510868,-1.126681441,0.078729465,-1.36914032,-1.1089567,NA
187,0.727461023,-0.00559465,0.533510908,1.931411281,-0.040073741,0.365393069,0.196714826,-1.086258435,-1.055841894,0.196347421,-1.339296188,-1.153843678,NA
188,1.311930642,-0.688370108,0.200148981,1.872088309,-0.103443197,0.339788639,0.198267356,-0.736787313,-0.949371373,0.333932333,-1.422995966,-1.12950901,NA
189,1.489408642,-0.334065683,0.087629811,1.904672346,-0.150378542,0.29972908,0.167618548,-0.635737444,-0.902463275,0.447793486,-1.363947482,-1.161417074,NA
190,1.45687706,-0.078668123,0.051286481,1.922157482,-0.130300889,0.530415026,0.338184769,-0.805445105,-0.967804548,0.355687525,-1.351606538,-1.120859267,NA
191,1.311930642,0.334168035,0.41336191,1.658790364,0.033801173,0.39192215,0.36749647,-0.833160713,-0.81288716,0.260181836,-1.269850647,-1.050845459,NA
192,0.820347327,0.798522645,0.651232012,1.500989596,-0.764856087,0.329472359,0.34127129,-1.152342272,-1.063596664,0.252296867,-1.301754873,-0.882834309,NA
193,0.777259701,0.717190837,0.422281645,1.55783636,-0.420968352,0.292215462,0.491110527,-1.228888263,-1.205245831,0.273171866,-1.039385602,-0.721371102,NA
194,0.777259701,0.738242492,0.492606131,1.732952654,-0.619072154,0.004734233,0.490294043,-1.243580066,-1.062854739,0.032251716,-0.34444445,-0.78025993,NA
195,0.777259701,0.543407018,-0.0949593,1.899978283,-0.9100793,-0.016533301,0.532662631,-1.344173697,-0.95093669,-0.129493907,0.040138087,-0.797032502,NA
196,0.64125165,0.675493881,-0.022085405,1.990495021,-0.506759201,0.13757212,0.743851135,-1.486790407,-0.941845806,-0.029229279,-0.16873569,-0.922795586,NA
197,0.634829913,0.5873125,0.421750656,2.011962145,-0.340912555,0.135175447,0.631924154,-1.39185701,-0.766438801,-0.168351166,-0.448335239,-1.046695597,NA
198,0.407222774,0.401672967,0.422383367,2.016544226,-0.22975553,0.17220258,0.524136503,-1.426261082,-0.770986683,-0.05733302,-1.074393124,-1.030721207,NA
199,0.532112484,0.123317081,0.754369783,2.064118165,-0.042463534,0.342418477,0.766506841,-1.381583949,-0.938027334,0.003761949,-1.754217132,-1.005986272,NA
200,0.553244453,-0.913124482,0.721172722,2.188230308,0.503966071,0.207320412,0.635193697,-1.371826644,-0.974662212,0.046214334,-1.75853078,-1.004322178,NA
201,0.508119686,-0.777530684,0.323656634,2.103297303,0.214340256,0.349958967,0.773318988,-1.343767649,-1.236316262,-0.006381197,-1.79174183,-1.070504323,NA
202,0.455643281,-0.460086389,0.181370722,1.985399148,0.22038232,0.41603758,0.735695679,-1.264162937,-1.203047635,-0.060070827,-1.223249605,-1.075450679,NA
203,0.424154081,-0.247997548,0.106931672,1.940883135,0.282215109,0.571347024,0.587696081,-1.011312089,-1.042412486,0.057879816,-1.355160695,-1.105909169,NA
204,0.517934025,0.662813631,0.200957409,1.703457873,-0.258267116,0.60266372,0.560773241,-0.80752176,-1.018527392,0.074536541,-1.418248857,-1.083628711,NA
205,0.735269362,0.551140427,0.492991637,1.848238935,-0.776515385,0.242340602,0.379450566,-0.751126559,-0.859530308,0.146003888,-1.460855937,-0.931103071,NA
206,0.735269362,0.432346378,0.780160324,1.910049627,-0.813982199,0.345010963,0.434275302,-0.749805628,-0.943358392,0.307392862,-2.16594471,-0.973771891,NA
207,0.94051557,0.647238957,0.879817437,1.92439563,-0.893353347,0.31031512,0.369935986,-1.069118845,-1.115420406,0.147181817,-2.066043636,-0.970720551,NA
208,0.919689489,0.755457233,1.034437139,2.028654075,-0.849124587,0.354677649,0.374651099,-1.150948217,-1.054779842,-0.060541883,-2.041980933,-0.99424437,NA
209,0.794735423,1.065074222,1.034437139,2.000638384,-0.270466046,0.507201018,0.468915945,-1.197505839,-1.117438129,-0.048708377,-1.915982348,-1.057673334,NA
210,0.682404837,0.970359746,0.506258033,1.949765747,0.060605495,0.384378989,0.553146277,-1.203116788,-1.046898772,-0.251870097,-1.792358123,-1.038365616,NA
211,0.060995211,0.957299639,0.241917361,1.874804568,0.363557107,0.306538244,0.471309043,-0.891229013,-0.860585407,0.006016493,-1.785453329,-1.032913974,NA
212,0.183513461,0.638391904,0.310570359,1.966106961,0.516546725,0.294620554,0.508457688,-1.047855637,-0.816011895,0.292938564,-1.724468185,-1.018930073,NA
213,0.327849258,0.55669721,0.456278867,1.973623729,0.58276236,0.490029274,0.51242518,-0.981813043,-0.747160929,0.279276606,-1.630230469,-0.881952241,NA
214,0.561335294,0.706436552,0.796371583,1.971969396,0.491602286,0.644482383,0.483450898,-0.897184393,-0.605865336,0.323889738,-1.306036638,-0.743828318,NA
215,0.690236844,0.168650004,0.70173313,2.036287844,0.144761133,0.644692708,0.82553402,-0.775879127,-0.611543302,0.232557217,-1.032573855,-0.84252878,NA
216,0.487251227,0.194001706,0.447859481,1.98881249,0.295392074,0.578606881,1.102748228,-0.517891764,-0.965155708,0.200632276,-0.723933516,-0.936555964,NA
217,NA,-0.294264586,-0.107420741,1.966191334,0.253350423,0.344136649,1.382032747,-0.271828701,-1.266478911,0.229933352,-0.167957972,-1.039608253,NA
218,0.487251227,-0.795711763,-0.121385876,2.025253538,0.113023238,0.319729514,1.424822318,-0.245722245,-1.280986775,0.204179423,-0.345674603,-1.104705732,NA
219,0.345251479,-0.443661488,-0.33741791,1.973050117,0.068295754,0.146132101,0.887632025,-0.493647048,-1.287953529,0.161213683,-0.131404029,-1.124565061,NA
220,0.345251479,-0.91094938,-0.33741791,1.92605959,-0.835627429,0.250338287,0.160401456,-0.570612555,-1.017211397,0.075918673,-0.131404029,-1.124511983,NA
221,0.345251479,0.370456042,0.031595893,1.88024955,-2.163139279,0.279419901,-0.319704033,-0.692251723,-0.767930056,-0.088574137,-0.131404029,-1.198557781,NA
222,-0.151066891,0.363417757,0.6280537,1.901478415,-2.150041881,-0.021336275,-0.318621853,-0.340523209,-0.568199078,-0.079758363,-0.568036756,-1.0537531,NA
223,0.327849258,0.389721766,0.67235305,1.881707609,-1.945877706,0.120928769,-0.289467491,-0.337162717,-0.700547499,0.035192675,-0.485277869,-1.030727186,NA
224,0.327849258,0.267025992,0.8151198,1.798432471,-1.047676131,0.062462459,0.107930046,-0.423201126,-0.831051374,-0.01975407,-0.57621635,-1.000688744,NA
225,0.327849258,0.267025992,0.964407294,1.816933711,-0.275642455,0.062335613,0.428340254,-0.535276188,-0.91037231,0.106946401,-0.57621635,-0.884381862,NA
226,0.388660046,0.184043695,0.790602228,1.592127113,-0.247623522,0.474404198,0.321200209,-1.109582172,-1.22966559,0.150544801,-0.244823806,-1.060720132,NA
227,NA,-0.213240678,0.864875792,1.453801775,0.171346689,0.606440999,0.942188955,-1.086765856,-0.984123022,-0.226028466,-0.441269092,-0.958992462,NA
228,0.730156638,0.084702759,-0.187596353,1.66048881,0.473845061,0.115321491,0.512501545,-0.186792318,-0.773815581,-0.267602435,0.760467945,-1.032900556,NA
229,0.132676944,0.189014634,-0.293139678,1.618030281,0.266110722,0.422129664,0.691094029,-0.676608656,-0.829387289,-0.365818582,0.137660012,-1.052882843,NA
230,0.034737706,0.16973539,-0.20210884,1.715757969,0.06266014,0.291132117,0.49383508,-0.698599911,-1.061358646,-0.387751204,-0.376141603,-0.997195275,NA
231,-0.048165783,-0.321359997,-0.114273056,1.645771927,-0.327838168,0.207331556,0.454138616,-0.729911462,-1.153196713,-0.345953794,-0.919665032,-1.037912841,NA
232,-0.214080752,-0.378372808,-0.424639232,1.701311652,-0.400497664,0.381320664,0.480924693,-0.933339781,-1.380764433,-0.282311953,-1.537114685,-1.094802304,NA
233,0.277901647,-0.69941743,-0.528488771,1.768298556,-0.532620597,0.256335778,0.456010682,-1.081602894,-1.282030862,-0.011326384,-1.666027042,-1.096502728,NA
234,0.682404837,0.077110075,-0.769926688,1.766516878,-0.621310779,0.679666366,0.597892753,-1.394903605,-1.214586783,0.190474835,-1.904062331,-1.175275829,NA
235,0.832498564,0.697046208,-0.322414218,1.881729095,-0.513103292,0.807361398,0.564790123,-1.468877269,-0.983892279,0.355034053,-1.901419622,-1.145951899,NA
236,0.591762337,1.223131476,-0.132327944,1.590744499,-0.832938025,0.675468511,0.817717981,-1.544694503,-0.783964907,0.378899759,-1.768539679,-1.130393487,NA
237,0.455643281,1.455742798,-0.092049877,1.393349592,-1.276404325,0.600662603,1.067676544,-1.580505165,-0.757608311,0.074289589,-1.908707592,-1.159362161,NA
238,0.295063708,1.681061646,0.026099847,1.247075857,-1.908938679,0.385096006,1.314484688,-1.576405555,-0.517379172,-0.289528013,-1.988353216,-1.014530074,NA
239,0.200660497,2.143052569,-0.038649458,0.999511384,-2.211992218,0.2650978,1.62967286,-1.608286922,NA,-1.129379579,NA,NA,NA
240,-0.168663886,2.035882728,NA,1.251983602,-1.968240112,0.203264055,1.444704569,-1.099686259,-0.566329053,-0.861865351,0.794188849,-0.733430333,NA
241,0.561335294,1.077857053,0.317407102,1.576235485,-1.60461357,0.236530862,0.958913881,-1.013061047,-1.359473419,-0.107847862,-1.706356073,-0.821652946,NA
242,0.521065589,0.949885337,0.725523288,1.752996781,-0.446589814,0.036596031,0.645222433,-0.799496014,-0.657568874,0.130630151,-1.908534289,-0.878420096,NA
243,0.521065589,0.640462891,0.725523288,1.832662258,-0.473102882,0.150218692,0.454285542,-0.661388714,-0.92326837,0.078527022,-1.908534289,-0.98273816,NA
244,0.417560378,0.272881732,0.171753835,1.990919226,-0.249650852,0.413275735,0.310449305,-1.126904322,-1.015103235,-0.159413923,-1.945768273,-1.171951479,NA
245,0.417560378,0.323261597,-0.099347806,1.834142728,-0.100032298,0.290182267,0.140452064,-0.889100923,-0.670000281,-0.219024892,-1.463832909,-1.213912206,NA
246,0.407222774,0.245675062,-0.381261761,1.864235986,-0.418106166,0.368878896,0.107080608,-1.103171773,-0.883749555,-0.519205528,-1.474278359,-1.11266357,NA
247,0.407222774,0.052130899,0.02458958,1.790671182,-0.322263786,0.285849964,0.326611959,-1.078765812,-0.578200982,0.057042129,-1.58168342,-1.073581708,NA
248,1.283077684,-0.016133248,0.402374952,1.822006934,-0.237194722,0.342028173,0.682624961,-1.163709978,-0.696353963,0.366396575,-1.163985023,-0.882825221,NA
249,1.370687329,-0.225200304,0.65123735,2.056624139,-0.134434743,0.587955912,0.999266795,-1.269650638,-0.901885607,0.328264299,-1.526656365,-0.560280609,NA
250,1.269187316,0.103988799,0.824417744,2.026618813,0.09583168,0.745801521,1.036137337,-1.18821925,-1.024176102,0.654308174,-1.270424403,-0.983480266,NA
251,1.311930642,0.327120066,0.709301703,2.152241852,0.296688617,0.813820953,1.027493741,-1.426743304,-1.082796708,0.428532785,-1.472747548,-1.077996133,NA
252,1.250557414,0.338438365,0.941545599,2.059207027,0.198427336,0.743909419,0.769088081,-1.442373166,-1.10086384,0.367691474,-1.993323799,-1.15002037,NA
253,0.764229531,0.410524756,0.758658517,2.006357026,0.228275022,0.503972848,0.548175403,-1.472729839,-1.093788504,0.346422371,-1.30667292,-1.102881346,NA
254,0.764229531,0.421810405,-0.010531964,2.061563754,0.027971946,0.342727093,0.38834703,-1.461760009,-1.160623359,0.363165453,-0.471489388,-1.113171079,NA
255,0.277901647,0.300892006,-0.260883845,2.084650963,-0.33926802,0.23184259,0.315490641,-1.430679078,-1.499020236,0.2616095,-0.426193269,-1.082781246,NA
256,0.060995211,0.350124498,-0.190935827,2.068638642,-0.662714518,-0.02760945,0.24636572,-1.101720026,-1.425553072,-0.002485236,-0.0895059,-0.945033883,NA
257,0.132676944,0.246492842,0.046306181,2.002704915,-0.872700706,0.09254384,0.212256203,-0.957346273,-1.37824273,-0.103819261,-0.48228867,-0.976594221,NA
258,0.183513461,0.16711297,0.247292156,1.918225308,-0.997631796,0.216823403,0.143472043,-0.875680554,-1.268299845,-0.216857705,-1.48475954,-1.020373093,NA
259,0.521065589,0.748078803,0.236731637,2.02146484,-0.809418308,0.401980356,0.288929154,-0.928649724,-1.077320332,0.090559549,-1.261422415,-1.06115734,NA
260,0.459490538,0.766335034,0.006706249,1.975199353,-0.711749797,0.439068313,0.494923068,-1.315040906,-1.040262058,0.308885959,-1.290223794,-1.114590607,NA
261,0.407222774,0.581960722,-0.084186729,2.00860665,-1.203953448,0.091706279,0.46722269,-0.968887851,-1.076795667,0.110615152,-1.00652508,-0.996378738,NA
262,0.277901647,-0.591332713,-0.399998473,2.050307658,-1.419804709,-0.350040784,0.809336744,-1.011635755,-1.210913239,0.053675699,-0.801113868,-0.931500247,NA
263,0.388660046,-0.475940993,0.062898514,1.861780386,-1.244424233,-0.401944419,0.599276547,-0.923065107,-0.944788392,-0.125623097,-0.439568958,-0.936342286,NA
264,0.327849258,-0.51268801,0.309443112,2.063355524,-1.366068402,-0.618397741,0.457524007,-0.970092204,-0.703398589,-0.228071633,-0.42772021,-1.040644252,NA
265,0.682305524,-0.769104825,0.492606131,2.062349987,-0.995469355,-0.505456206,0.49381975,-1.305810455,-0.417673407,-0.070165901,-0.619143414,-1.15907274,NA
266,0.764569275,0.384654001,0.616311847,2.032639541,-0.634091238,-0.196141593,0.321007618,-1.273466693,-0.315837647,0.198349045,-0.786451077,-1.135736798,NA
267,0.735269362,0.323275652,0.662694558,2.067415368,-0.744283587,-0.337363142,0.554005322,-0.893307608,-0.302972549,0.187071868,-0.606545935,-1.154422184,NA
268,0.727461023,0.288212502,1.183090675,1.932428451,-0.511363633,-0.103875661,0.627303186,-0.83300504,-0.458614332,0.185365505,-0.477502488,-1.036902059,NA
269,0.407222774,0.568013113,0.825374493,1.911859217,-0.238428022,-0.043947964,0.634419268,-0.768370152,-0.758682099,0.138587664,-0.777755832,-0.883436342,NA
270,0.143664176,0.3204843,0.740987372,1.871298008,-0.478863794,-0.034859153,0.581050074,-0.911380652,-1.056677778,-0.037040521,-0.785582547,-0.898291258,NA
271,0.321166303,0.607042284,0.780242408,1.823766193,-0.598807669,-0.066768256,0.486988728,-1.330146825,-0.937054096,-0.164220647,-1.100602909,-0.930484933,NA
272,0.532112484,0.557948664,0.438947421,1.938283519,-0.462821778,-0.123507992,0.418118982,-1.301257377,-0.815527574,-0.224966533,-1.077042405,-1.05597091,NA
273,0.626155182,0.384761268,0.125469037,1.925176369,-0.440178087,-0.027225434,0.215981964,-1.304792451,-0.834642596,-0.09806248,-1.11724777,-1.21302053,NA
274,0.938661758,0.488043174,0.506258033,1.876081808,-0.255772732,-0.020465678,0.260261537,-1.327574479,-0.866106836,-0.092461222,-1.371107166,-1.154693142,NA
275,0.682853994,0.129736339,0.405819314,1.882899053,-0.146387281,0.016578076,0.287060979,-1.42245769,-1.044861912,0.0028433,-1.48175464,-1.114863495,NA
276,0.258705887,0.202708972,1.009279231,1.778926902,-0.157625388,-0.053792246,0.371674025,-1.451551629,-1.005650812,0.291987756,-1.423816073,-1.036124838,NA
277,0.207540548,0.454342138,1.041011377,1.74215411,-0.243699848,-0.032154385,0.506744878,-1.338851049,-1.01805002,0.287509595,-1.170651249,-1.000396711,NA
278,0.231726404,0.378020227,1.055747088,1.864319936,0.052937786,0.15218529,0.558025566,-1.338851049,-1.023504162,0.361772215,-1.142074469,-0.910704863,NA
279,0.417560378,0.12654438,0.709301703,1.854149055,0.33909769,0.519146192,0.735523308,-1.31822425,-0.962215118,0.568529717,-1.152737597,-0.968432523,NA
280,1.13078551,0.093264158,0.241917361,1.873727459,0.201815864,0.761910594,0.591560082,-1.296084045,-1.126171267,0.37281714,-1.429182976,-0.973389936,NA
281,0.832498564,0.027659179,0.026099847,1.949147523,0.197809076,0.768111601,0.648384272,-1.262256598,-1.07899669,0.468594694,-1.279357239,-0.942775393,NA
282,0.532112484,-0.111471232,0.062898514,1.982111152,-0.068315852,0.559042607,0.569049035,-1.192366307,-0.981105211,0.441025081,-1.122066443,-1.02295821,NA
283,0.457574941,0.095585992,0.198186555,2.179763736,-0.481764144,0.035515417,0.312378028,-1.06122134,-0.911113951,0.570077195,-1.101240205,-0.932726855,NA
284,-0.205858836,-0.128521757,-0.079351776,2.366949216,-0.826598746,-0.411324003,0.50263542,-1.031321097,-0.970280977,0.922092572,-0.663646711,-0.942415177,NA
285,-0.168663886,-0.668708921,NA,2.441739276,-1.054710622,-0.872279733,0.446379825,-1.192935137,-0.71015228,1.09728548,-0.92738545,-0.970915857,NA
286,NA,NA,NA,2.586127474,-1.254037734,-1.245414007,NA,NA,NA,1.422960053,NA,NA,NA
287,0.345251479,-0.426939282,1.029046742,2.559008786,-1.387652275,-0.870129902,1.334473421,-0.68568449,-0.786573498,1.303909937,0.746539875,-1.097854075,NA
288,0.459490538,0.094238381,0.911416193,2.425717436,-0.743009083,-0.515430303,0.674925028,-0.845561493,-0.907311752,0.740180734,-0.191349629,-1.179230902,NA
289,0.323244397,0.219134139,0.960859355,2.313939039,-0.592428691,-0.138595959,0.608603987,-1.014488744,-1.00066467,0.449555978,-0.43019413,-1.171951479,NA
290,0.381919444,0.459052382,0.648709024,2.220271303,-0.423466829,0.067970947,0.451423567,-1.058847164,-1.07565149,0.218260815,-0.369715988,-1.177414953,NA
